"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.442595865E1,-4.026319087E-2,-3.728630841E-1,-6.204223633E-2,3.801279299E-1
2.443413215E1,1.053673849E-1,-1.119536906E-1,1.462545395E-1,2.121940267E-1
2.444230465E1,1.580572426E-1,1.869719774E-1,2.894115448E-2,2.465323563E-1
2.445047715E1,2.205011696E-1,3.179801702E-1,-3.091144562E-2,3.881851001E-1
2.445864988E1,2.149579972E-1,1.283004284E-1,-7.878971100E-2,2.624419156E-1
2.446682342E1,5.562523752E-2,-1.929102093E-1,7.408142090E-3,2.009064371E-1
2.447499734E1,2.378737368E-2,-1.356067806E-1,7.444858551E-2,1.565171875E-1
2.448317153E1,-6.701647490E-2,3.162345663E-2,1.698970795E-2,7.602566076E-2
2.449134565E1,-5.520800501E-2,2.343181670E-1,5.051422119E-2,2.459768561E-1
2.449953861E1,-1.724521369E-1,1.687916815E-1,6.488513947E-2,2.498808768E-1
2.450771207E1,-5.699012876E-1,-5.718122125E-1,-8.561397552E0,8.599376997E0
2.451588488E1,1.884945989E0,1.532908976E-1,1.861277390E1,1.870860421E1
2.452405911E1,-1.352077246E0,1.837989926E0,-1.105931282E0,2.535626914E0
2.453223369E1,-1.508716583E0,-1.352472305E0,-3.114715099E0,3.715757960E0
2.454040722E1,3.656371832E-1,-5.392224789E-1,1.078767776E-1,6.603702224E-1
2.454858003E1,2.881132066E-1,-8.836431801E-2,3.486111641E0,3.499113008E0
2.455675407E1,-4.493923783E-1,4.536777437E-1,-8.330249786E-1,1.049622608E0
2.456492780E1,6.281638145E-1,7.464019060E-1,1.821231842E-1,9.924084025E-1
2.457310253E1,-3.400011957E-1,-2.964277565E-1,-2.655973434E-1,5.234617242E-1
2.458127834E1,1.146547049E-1,-5.219633579E-1,-6.414842606E-1,8.349212567E-1
2.458945219E1,5.567263365E-1,-5.193330050E-1,4.502716064E-1,8.845312337E-1
2.459762630E1,7.664937526E-2,2.395001054E-1,3.664770126E-1,4.444556536E-1
2.460579992E1,-2.934067249E-1,7.667052746E-1,-4.547233582E-1,9.384550158E-1
2.461397384E1,1.820143461E-1,3.471953273E-1,9.833812714E-2,4.041586381E-1
2.462214803E1,-5.842033774E-2,-3.959652185E-1,-1.434831619E-1,4.251926715E-1
2.463032261E1,1.133258417E-1,-5.219735503E-1,1.270570755E-1,5.490379168E-1
2.463849772E1,-3.931475282E-1,4.716439173E-2,7.199287415E-2,4.024579887E-1
2.464667092E1,5.791505799E-3,5.105257034E-1,-2.488250732E-1,5.679647458E-1
2.465484315E1,2.843032591E-3,3.043582141E-1,1.390371323E-1,3.346241616E-1
2.466301615E1,1.292578876E-1,-4.507082701E-2,-9.320068359E-2,1.656060034E-1
2.467118972E1,6.192162633E-2,-3.341912627E-1,4.566001892E-2,3.429328290E-1
2.467936418E1,2.505660653E-1,-7.316964120E-2,1.270627975E-1,2.903138026E-1
2.468755372E1,1.472318918E-1,2.185996920E-1,7.439327240E-2,2.738565578E-1
2.469572561E1,1.662810743E-1,3.109703660E-1,-1.658058167E-2,3.530253247E-1
2.470389780E1,1.226003543E-1,8.048567176E-2,-4.051876068E-2,1.521530814E-1
2.471207084E1,-1.822626293E-1,-6.610291004E-1,-2.152967453E-1,7.187014861E-1
2.472024399E1,-8.372941017E-1,-1.059142113E0,-9.119135857E0,9.218540134E0
2.472841738E1,3.787739873E-1,1.868168235E0,2.708123207E0,3.311714600E0
2.473658957E1,-8.691914678E-1,1.414320350E0,-5.920699596E0,6.149022652E0
2.474476176E1,-9.318315387E-1,-1.110383391E0,3.951845169E-1,1.502475323E0
2.475293369E1,4.650348723E-1,-1.716012001E0,-1.735652924E0,2.484641964E0
2.476110584E1,5.811729431E-1,-3.443244994E-1,1.270284653E-1,6.873554988E-1
2.476927838E1,-4.360391796E-1,1.903075218E0,-5.026445389E-1,2.016054807E0
2.477745234E1,-1.051630545E-2,1.379525304E0,7.902317047E-1,1.589863769E0
2.478562480E1,-1.851321757E-1,-5.476926565E-1,2.778606415E-1,6.414418949E-1
2.479379711E1,6.706240773E-1,-9.458726645E-1,3.126430511E-2,1.159909137E0
2.480197092E1,5.373697877E-1,-5.914954543E-1,9.718894958E-3,7.992043657E-1
2.481014484E1,-4.677703604E-2,3.181157112E-1,-1.578741074E-1,3.582037557E-1
2.481831826E1,-6.138876081E-2,9.879078865E-1,2.170467377E-2,9.900513446E-1
2.482649211E1,2.275333107E-1,3.348837495E-1,-4.053497314E-2,4.068926359E-1
2.483466634E1,-7.307845354E-2,-6.117179394E-1,-7.166481018E-2,6.202218496E-1
2.484284026E1,-1.518667638E-1,-4.989605546E-1,3.042221069E-1,6.038014900E-1
2.485101442E1,-4.593595564E-1,1.729744375E-1,7.438182831E-2,4.964514221E-1
2.485918572E1,-7.501734048E-2,6.004168987E-1,-2.751684189E-1,6.647147602E-1
2.486735734E1,-7.970029861E-2,3.407419324E-1,2.348031998E-1,4.214139826E-1
2.487552903E1,1.378469467E-1,-5.487004295E-2,-9.319877625E-2,1.752099147E-1
2.488370161E1,7.848084904E-3,-4.423560500E-1,2.276239395E-1,4.975471086E-1
2.489187507E1,1.846273392E-1,-1.191877574E-1,1.055202484E-1,2.437775599E-1
2.490004938E1,1.105050743E-1,-6.439573318E-2,7.360458374E-3,1.281107265E-1
2.490822245E1,3.579779714E-2,1.929608881E-1,-9.236446381E0,9.238531113E0
2.491639599E1,1.748561621E0,1.966277242E0,4.345947266E0,5.080449938E0
2.492457011E1,-9.204903245E-1,8.778646588E-1,-5.140014172E0,5.295063218E0
2.493274465E1,-1.699591994E0,-1.013251424E0,-4.689550400E-1,2.033521631E0
2.494091730E1,9.356283545E-1,-9.335076213E-1,-1.888708591E0,2.305223859E0
2.494908907E1,2.763478830E-2,-2.534994483E-1,1.274014473E0,1.299283852E0
2.495726084E1,-1.420871466E-1,1.478145242E0,-1.108216286E0,1.852901899E0
2.496543272E1,-2.319380045E-1,5.010553598E-1,8.263034821E-1,9.937953290E-1
2.497360622E1,-3.541676104E-1,-5.297756791E-1,2.902698517E-2,6.379181235E-1
2.498178092E1,3.207798302E-1,-5.399711132E-1,7.691669464E-2,6.327595756E-1
2.498996465E1,5.495650768E-1,-3.170611262E-1,-3.082275391E-2,6.352161629E-1
2.499813953E1,4.715711623E-2,6.051453352E-1,-5.120611191E-1,7.941229502E-1
2.500631303E1,8.750982583E-2,8.505772352E-1,4.001522064E-1,9.440664124E-1
2.501448772E1,2.861199975E-1,1.158300489E-1,-4.090652466E-1,5.124603684E-1
2.502266130E1,1.756323874E-1,-7.550257444E-1,3.953886032E-1,8.701969650E-1
2.503083576E1,-4.783321172E-2,-4.104696214E-1,-3.077507019E-2,4.143916399E-1
2.503900753E1,-5.422421694E-1,2.346628308E-1,4.528608322E-1,7.444300825E-1
2.504718030E1,-1.172316521E-1,5.327121019E-1,-3.491897583E-1,6.476564916E-1
2.505535192E1,-2.058450729E-1,1.013594046E-1,1.224708557E-1,2.600865883E-1
2.506352403E1,5.039730668E-2,-9.973150492E-2,-1.911697388E-1,2.214320000E-1
2.507169545E1,-1.605815887E-1,-4.322522581E-1,1.559877396E-1,4.867860271E-1
2.507986892E1,2.126975060E-1,1.307364553E-2,-3.075981140E-2,2.153074900E-1
2.508804357E1,1.216109991E-1,2.236236334E-1,1.176824570E-1,2.804388083E-1
2.509621964E1,3.657545447E-1,3.233262002E-1,-6.666374207E-2,4.927070867E-1
2.510439361E1,-4.146570265E-1,-6.462349892E-1,-8.068059921E0,8.104514236E0
2.511256588E1,1.690828800E0,3.524010777E-1,1.102089214E1,1.115540910E1
2.512073891E1,-1.190872312E0,1.698619723E0,-1.431367874E0,2.520376920E0
2.512891307E1,-4.123886526E-1,-7.216104865E-1,-3.088182449E0,3.198070815E0
2.513708638E1,7.358900458E-2,-1.508881211E0,-2.223558426E-1,1.526951202E0
2.514526045E1,7.199652493E-3,-1.159144640E-1,1.985087395E0,1.988481824E0
2.515343249E1,-3.168900609E-1,7.129985690E-1,-6.509227753E-1,1.016113542E0
2.516160472E1,-4.720110446E-2,9.300237298E-1,8.890533447E-2,9.354550982E-1
2.516977657E1,-2.617620528E-1,-5.913034454E-2,5.112648010E-3,2.684062389E-1
2.517795122E1,2.810076177E-1,-5.255970359E-1,-5.474472046E-2,5.985102420E-1
2.518612572E1,3.230304420E-1,-4.653577805E-1,1.056652069E-1,5.762565976E-1
2.519430022E1,1.480247378E-1,9.281487018E-2,-1.816406250E-1,2.520302359E-1
2.520247549E1,9.111642092E-2,7.015573382E-1,-1.744451523E-1,7.286398371E-1
2.521064807E1,2.559502423E-1,2.285223603E-1,6.977558136E-2,3.501451520E-1
2.521882091E1,2.322650850E-1,-2.548702955E-1,-1.002111435E-1,3.590935958E-1
2.522699295E1,-4.190778732E-2,-4.700831175E-1,2.565259933E-1,5.371591805E-1
2.523516538E1,-2.566738725E-1,-1.582060009E-2,8.414745331E-2,2.705781996E-1
2.524333895E1,-1.408842951E-1,2.782897055E-1,-1.480894089E-1,3.452883112E-1
2.525151295E1,-9.090483934E-2,3.306113183E-1,9.851741791E-2,3.567537179E-1
2.525968680E1,-9.326974303E-2,4.569184780E-2,-1.121730804E-1,1.528718087E-1
2.526786130E1,-4.774061590E-2,-2.748174071E-1,-6.908035278E-2,2.873601726E-1
2.527603518E1,9.753949940E-2,-1.524959058E-1,1.200609207E-1,2.172178167E-1
2.528420930E1,1.617888212E-1,6.298165023E-2,4.344844818E-2,1.789694907E-1
2.529238461E1,1.903323829E-1,2.732216418E-1,6.260585785E-2,3.388155471E-1
2.530055941E1,1.941222548E-1,1.074057966E-1,-1.001930237E-1,2.434298605E-1
2.530873388E1,1.111361384E-1,-1.321192235E-1,3.149414062E-2,1.754953315E-1
2.531690788E1,3.845085949E-2,-1.630053520E-1,3.628253937E-2,1.713640454E-1
2.532508230E1,-4.789333791E-2,-1.466151327E-2,-2.117919922E-2,5.438097339E-2
2.533325595E1,-5.003003478E-1,-7.237366438E-1,-7.692196846E0,7.742350256E0
2.534143072E1,1.943426132E0,1.375479251E-1,2.339919662E1,2.348016668E1
2.534960384E1,-1.171047330E0,2.165349483E0,-6.961803436E-1,2.558272328E0
2.535777741E1,-1.612405300E0,-1.360559464E0,-4.148706913E0,4.654325081E0
2.536594980E1,-2.890580893E-1,-1.069392085E0,1.152058601E0,1.598246862E0
2.537412118E1,1.184388876E0,-5.827397108E-3,2.459310532E0,2.729655520E0
2.538229241E1,-8.077316880E-1,8.617484570E-2,-7.153873444E-1,1.082421192E0
2.539046672E1,6.340742111E-1,9.114823341E-1,3.261070251E-1,1.157236338E0
2.539864149E1,-2.767332792E-1,4.926873744E-2,-3.275260925E-1,4.316040519E-1
2.540681691E1,2.023648471E-1,-6.901171207E-1,-8.063707352E-1,1.080484583E0
2.541499126E1,7.756555080E-1,-4.774892628E-1,8.384552002E-1,1.238000237E0
2.542316407E1,4.392622411E-1,1.329237223E-2,-9.527778625E-2,4.496730592E-1
2.543133757E1,-2.140240818E-1,7.544493675E-1,-6.507253647E-1,1.019040557E0
2.543951180E1,4.146588594E-2,4.298290014E-1,4.338550568E-1,6.121295618E-1
2.544768576E1,-1.016742550E-2,-3.395377994E-1,-3.083572388E-1,4.587738881E-1
2.545585780E1,-7.604917884E-2,-7.353245020E-1,3.452501297E-1,8.158941432E-1
2.546403110E1,-4.342707396E-1,-1.291576177E-1,-6.177139282E-2,4.572619276E-1
2.547220360E1,-9.984534979E-2,5.115785003E-1,-1.934509277E-1,5.559720472E-1
2.548039549E1,-5.478096008E-2,3.967558146E-1,-4.740428925E-2,4.033153811E-1
2.548856995E1,7.838026434E-2,-1.437059045E-2,-3.543567657E-2,8.721047461E-2
2.549674472E1,5.132343620E-2,-3.538869321E-1,1.244831085E-2,3.578058360E-1
2.550491991E1,1.875152439E-1,-2.410555333E-1,2.207412720E-1,3.768241579E-1
2.551309468E1,2.206682712E-1,1.612512469E-1,-8.571624756E-2,2.864327594E-1
2.552126845E1,1.442361325E-1,1.919668615E-1,8.188056946E-2,2.536922653E-1
2.552944084E1,1.314130545E0,-1.557094753E-1,-3.205149651E0,3.467588328E0
2.553761264E1,4.945812225E-1,5.784116387E-1,5.749223709E0,5.799374438E0
2.554578572E1,-1.343909025E0,8.169314861E-1,-2.257038116E0,2.750943398E0
2.555395976E1,-5.176156163E-1,-5.579307675E-1,-1.624988556E0,1.794380248E0
2.556213399E1,1.848054975E-1,-1.340034723E0,-4.351043701E-1,1.420972183E0
2.557030753E1,-2.410934269E-1,-1.383810490E-1,1.240829468E0,1.271586852E0
2.557848061E1,-1.861106753E-1,8.576802015E-1,-4.806079865E-1,1.000618083E0
2.558665326E1,-1.058906764E-1,6.072881818E-1,1.993522644E-1,6.478835516E-1
2.559482780E1,-1.475706398E-1,-2.628977299E-1,3.190546036E-1,4.389625840E-1
2.560300199E1,2.127478570E-1,-5.188443661E-1,7.814407349E-3,5.608227811E-1
2.561117899E1,3.990351856E-1,-3.720400333E-1,4.363708496E-1,6.986146177E-1
2.561935368E1,2.298488468E-2,1.665574610E-1,-1.813306808E-1,2.472862887E-1
2.562752630E1,8.869661391E-2,5.700185299E-1,1.538619995E-1,5.970441597E-1
2.563570003E1,1.195989549E-1,1.510802209E-1,-2.363920212E-1,3.049759513E-1
2.564387349E1,8.027310669E-2,-3.892895579E-1,1.466798782E-1,4.236804436E-1
2.565204734E1,-1.880749762E-1,-3.959339857E-1,1.442813873E-1,4.614683483E-1
2.566021941E1,-2.924509645E-1,6.349533796E-2,7.245159149E-2,3.079098207E-1
2.566840626E1,-1.552873105E-1,2.977210283E-1,-1.597862244E-1,3.718650252E-1
2.567657776E1,-7.853487879E-2,3.047949076E-1,8.921146393E-2,3.271488165E-1
2.568475114E1,-9.512831271E-2,-8.031582087E-2,-9.993457794E-2,1.596463179E-1
2.569292711E1,-4.101224244E-3,-3.047843277E-1,7.723045349E-2,3.144437142E-1
2.570110303E1,1.368585080E-1,-1.200737953E-1,7.004642487E-2,1.950755473E-1
2.570927887E1,1.178112105E-1,1.167832837E-1,8.201789856E-2,1.850533770E-1
2.571745426E1,1.707833707E-1,2.648007870E-1,-2.093124390E-2,3.157919148E-1
2.572562814E1,8.206216246E-2,6.134718657E-3,-7.839012146E-2,1.136522962E-1
2.573380187E1,7.198110223E-2,-1.659367979E-1,3.413772583E-2,1.840697810E-1
2.574197630E1,-7.175246626E-2,-1.658248901E-1,6.286716461E-2,1.913075822E-1
2.575014953E1,-1.621296257E-1,-3.374047279E-1,-8.558368683E-2,3.839954862E-1
2.575832380E1,-4.515712738E0,3.723442078E0,-7.440181255E0,9.466360417E0
2.576649730E1,1.248817205E0,-2.975158989E-1,2.823667526E0,3.101799223E0
2.577467041E1,-1.771207094E0,7.229511738E-1,-1.409383774E0,2.376172467E0
2.578284364E1,-1.434444904E0,-8.905054331E-1,-1.203586578E0,2.073463952E0
2.579101734E1,6.442700624E-1,-1.014562488E0,-2.671239376E0,2.929153591E0
2.579919264E1,1.790984273E-1,-3.357166946E-1,3.837566376E-1,5.404175261E-1
2.580736841E1,8.601758629E-2,1.355510235E0,-3.009948730E-1,1.391188318E0
2.581554260E1,-1.761867851E-2,6.730781198E-1,8.147096634E-1,1.056927816E0
2.582371507E1,-2.227395177E-1,-4.263494015E-1,-2.326297760E-2,4.815889025E-1
2.583188757E1,3.605841696E-1,-4.532477260E-1,2.879943848E-1,6.468347626E-1
2.584005957E1,4.393942952E-1,-3.332549930E-1,-1.118383408E-1,5.627024538E-1
2.584823168E1,-1.340262294E-1,4.666684568E-1,-8.790874481E-2,4.934272248E-1
2.585640518E1,-1.600620449E-1,6.703615189E-1,6.040182114E-1,9.164291701E-1
2.586457887E1,-6.510877609E-2,1.946356893E-2,-3.919630051E-1,3.978102319E-1
2.587275234E1,-2.970654890E-2,-6.282932162E-1,1.539087296E-1,6.475513429E-1
2.588092603E1,-2.942853272E-1,-3.975359797E-1,5.572986603E-2,4.977394167E-1
2.588909906E1,-4.356474280E-1,2.903713584E-1,2.496404648E-1,5.800211798E-1
2.589727168E1,-3.716583177E-2,4.871476293E-1,-3.273658752E-1,5.881007805E-1
2.590544622E1,-3.602326289E-2,1.010915637E-1,1.873855591E-1,2.159410278E-1
2.591362230E1,1.728408635E-1,-1.694959998E-1,-1.741418839E-1,2.982084066E-1
2.592179672E1,1.273697242E-2,-4.278482199E-1,1.873779297E-1,4.672545540E-1
2.592997037E1,2.545199990E-1,-2.590259910E-2,-4.006862640E-2,2.589534116E-1
2.593814333E1,6.532954425E-2,2.419495881E-1,1.802015305E-1,3.086748193E-1
2.594631649E1,-4.109794497E-1,-3.936643898E-1,-8.259186745E0,8.278770527E0
2.595448783E1,8.554020524E-1,1.023091078E0,5.904850006E0,6.053567677E0
2.596266037E1,-1.650987387E0,1.171334028E0,-2.427087307E0,3.160464452E0
2.597083883E1,-7.679430246E-1,-1.259328961E0,-2.621068954E0,3.007598442E0
2.597901156E1,2.528112829E-1,-1.767522216E0,-9.427757263E-1,2.019127138E0
2.598718426E1,-1.196334288E-1,-3.059302568E-1,1.788950920E0,1.818859773E0
2.599535864E1,-3.120698929E-1,1.153021693E0,-2.988204956E-1,1.231316503E0
2.600353333E1,-1.410949975E-3,1.143898487E0,2.231283188E-1,1.165457844E0
2.601170772E1,-3.618772626E-1,-5.422248840E-1,2.302904129E-1,6.913730197E-1
2.601988176E1,4.179229140E-1,-8.614947796E-1,-4.640388489E-1,1.064032364E0
2.602805537E1,4.868977964E-1,-4.571926594E-1,3.619441986E-1,7.596697933E-1
2.603622776E1,1.211243570E-1,3.238705099E-1,-3.826589584E-1,5.157432457E-1
2.604440118E1,6.947089732E-2,8.869444728E-1,-1.480140686E-1,9.018896096E-1
2.605257464E1,3.234989941E-1,3.421768844E-1,-1.144847870E-1,4.846064237E-1
2.606074606E1,3.666581959E-2,-4.998055995E-1,8.423423767E-2,5.081785379E-1
2.606891814E1,-2.686753869E-4,-5.710883737E-1,3.068933487E-1,6.483251732E-1
2.607709037E1,-3.940334916E-1,7.458701730E-3,6.987094879E-2,4.002498897E-1
2.608526299E1,-1.820953637E-1,4.422594011E-1,-1.360273361E-1,4.972479618E-1
2.609343506E1,-1.914926469E-1,3.655852079E-1,2.917289734E-2,4.137306322E-1
2.610160822E1,-9.541824460E-3,-2.220325917E-2,-1.240568161E-1,1.263887841E-1
2.610978056E1,-8.894454688E-2,-4.213135839E-1,5.789756775E-2,4.344748516E-1
2.611795341E1,1.309523731E-1,-1.458224952E-1,6.268596649E-2,2.057723367E-1
2.612612756E1,1.620319784E-1,1.413891912E-1,7.705116272E-2,2.284341197E-1
2.613430256E1,2.509020269E-1,3.252971768E-1,-2.350139618E-2,4.114880265E-1
2.614247660E1,2.049041688E-1,7.137864828E-2,-8.095932007E-2,2.315924035E-1
2.615064860E1,8.154732734E-2,-5.357055068E-1,5.789947510E-2,5.449611966E-1
2.615883391E1,-4.306365490E0,1.604658318E1,-2.376563263E1,2.899729142E1
2.616700506E1,4.100019455E0,-1.191706467E1,2.140788841E1,2.484198615E1
2.617517703E1,-1.164447665E0,-2.384581089E0,-1.943111420E0,3.289049608E0
2.618334883E1,-1.515148044E0,-3.219771147E0,2.356759071E0,4.268127593E0
2.619152087E1,-8.503409624E-1,-2.926498652E0,-4.181700706E0,5.174369035E0
2.619969372E1,2.454357892E-1,-3.176296651E-1,-7.987461090E-1,8.939366183E-1
2.620786599E1,2.443784773E-1,1.391466975E0,4.413490295E-1,1.480098020E0
2.621603733E1,1.277202815E-1,6.453830600E-1,1.595315933E0,1.725649064E0
2.622420941E1,-3.088907599E-1,-5.492348075E-1,-7.079315186E-1,9.477549316E-1
2.623238360E1,3.071414530E-1,-5.531831980E-1,5.418014526E-1,8.330044038E-1
2.624055868E1,6.171890497E-1,-4.394515455E-1,1.395311356E-1,7.703953022E-1
2.624873418E1,-4.561177641E-2,2.428846061E-1,-8.315658569E-2,2.607458222E-1
2.625690702E1,1.554501206E-1,7.079949379E-1,6.590385437E-1,9.796700333E-1
2.626507980E1,3.127177954E-1,1.961563528E-1,-3.992023468E-1,5.437207445E-1
2.627325349E1,7.387941331E-2,-6.679868698E-1,4.195842743E-1,7.922850429E-1
2.628142837E1,-1.127509326E-1,-4.245570004E-1,-1.215229034E-1,4.557732281E-1
2.628960268E1,-4.032913744E-1,1.902695894E-1,4.458837509E-1,6.306019098E-1
2.629777633E1,-9.361710399E-2,5.612248182E-1,-4.447555542E-1,7.221806988E-1
2.630594906E1,-1.277116090E-1,1.265874505E-1,2.591266632E-1,3.154065080E-1
2.631412183E1,1.286561340E-1,-1.095471755E-1,-3.130970001E-1,3.557846483E-1
2.632229706E1,2.789915353E-2,-4.625446498E-1,1.968545914E-1,5.034656354E-1
2.633047264E1,2.954542339E-1,-7.591443509E-2,1.488208771E-2,3.054139524E-1
2.633864702E1,1.773694307E-1,2.093705833E-1,8.909797668E-2,2.885037357E-1
2.634682245E1,3.971748650E-1,2.763962150E-1,-1.359586716E-1,5.026206337E-1
2.635499706E1,2.206172198E-1,-2.700056881E-2,-7.850551605E-2,2.357203946E-1
2.636317145E1,1.758707762E-1,-2.392051518E-1,1.725292206E-2,2.974009043E-1
2.637134783E1,-6.644344330E-1,-9.882053733E-1,-6.351327896E0,6.461995746E0
2.637952237E1,3.337590218E0,-7.155190408E-2,1.475133324E1,1.512436645E1
2.638769864E1,-1.143260002E0,2.605547667E0,-1.146061897E0,3.067471263E0
2.639587349E1,-4.729281962E-1,3.442727029E-3,-5.489250183E0,5.509586237E0
2.640404849E1,-4.967100024E-1,-1.620388508E0,3.170486450E0,3.595047159E0
2.641222276E1,9.118540287E-1,-1.010059595E0,2.663192749E-1,1.386587217E0
2.642039868E1,-5.169786215E-1,-6.203897297E-2,2.017297745E-1,5.584000637E-1
2.642857418E1,1.664592326E-2,1.546207309E0,-2.507400513E-1,1.566494399E0
2.643674818E1,1.983970702E-1,7.623734474E-1,4.339847565E-1,8.993983765E-1
2.644492364E1,6.230157986E-2,-8.083944917E-1,-4.423179626E-1,9.235953232E-1
2.645309864E1,7.786626816E-1,-7.005890012E-1,7.811174393E-1,1.306631155E0
2.646128079E1,3.355095088E-1,-3.485718369E-1,-1.095256805E-1,4.960492221E-1
2.646945356E1,-4.327942431E-2,6.563848853E-1,-4.159765244E-1,7.782998748E-1
2.647762549E1,1.315272227E-2,6.261782050E-1,5.560855865E-1,8.375579491E-1
2.648579768E1,2.084183991E-1,-5.796782672E-3,-4.135665894E-1,4.631513312E-1
2.649396864E1,6.607357413E-2,-6.274502277E-1,-1.134777069E-2,6.310216140E-1
2.650214233E1,-2.933818698E-1,-4.880266190E-1,1.019477844E-2,5.695145616E-1
2.651031649E1,-3.270201683E-1,2.639650404E-1,-8.318233490E-2,4.284145585E-1
2.651849106E1,-3.376108594E-3,4.259224534E-1,-1.358451843E-1,4.470740974E-1
2.652666518E1,-1.839485392E-2,1.485177130E-1,4.132366180E-2,1.552531054E-1
2.653484010E1,1.225757152E-1,-2.030080855E-1,6.765460968E-2,2.466054236E-1
2.654301626E1,7.887038589E-2,-3.985898793E-1,2.112989426E-1,4.579756246E-1
2.655119122E1,2.721567750E-1,-5.114572868E-2,-8.797836304E-2,2.905604724E-1
2.655936483E1,1.781887710E-1,1.881816387E-1,3.003120422E-3,2.591767466E-1
2.656753902E1,2.991006672E-1,2.620905042E-1,-9.515476227E-2,4.089096114E-1
2.657571206E1,1.061338335E-1,-4.188144207E-2,1.258563995E-2,1.147904358E-1
2.658388518E1,2.135143057E-2,-3.048061430E-1,2.934074402E-2,3.069585439E-1
2.659205837E1,2.890420705E-2,-5.049145818E-1,-9.245650291E0,9.259472096E0
2.660023187E1,1.142089725E0,2.022188902E0,5.878348351E0,6.320490189E0
2.660840295E1,-1.598416805E0,1.830724716E0,-3.104742527E0,3.942830890E0
2.661657672E1,-1.665638089E0,-1.347249269E0,-2.269272327E0,3.120741536E0
2.662475083E1,7.315106392E-1,-1.237697124E0,-9.213876724E-1,1.707617413E0
2.663292449E1,2.316693515E-1,-3.255604208E-1,2.962007523E0,2.988837373E0
2.664109695E1,-6.208499894E-3,9.521218538E-1,-1.431341171E0,1.719102126E0
2.664927341E1,3.543545306E-1,9.952073693E-1,9.652528763E-1,1.430984960E0
2.665744591E1,-1.670487225E-1,-3.638899326E-1,1.474666595E-2,4.006727130E-1
2.666561772E1,4.431815445E-1,-5.823974013E-1,-6.665039062E-2,7.348733830E-1
2.667378937E1,4.066314399E-1,-6.639777422E-1,6.024360657E-2,7.809256445E-1
2.668196048E1,3.917769715E-2,2.716360986E-1,3.379745483E-1,4.353709422E-1
2.669013333E1,-7.186999917E-2,8.711568713E-1,1.177215576E-1,8.820079117E-1
2.669830579E1,1.671869159E-1,2.568423152E-1,-3.587121964E-1,4.717985582E-1
2.670647776E1,-4.972050432E-3,-5.295178890E-1,7.462596893E-2,5.347737384E-1
2.671464998E1,-1.988546401E-1,-4.787527919E-1,-3.072452545E-2,5.193182070E-1
2.672282437E1,-4.466334283E-1,7.384125888E-2,1.488456726E-1,4.765385452E-1
2.673099872E1,-9.374830872E-2,4.870298207E-1,-2.246398926E-1,5.444721048E-1
2.673917214E1,-3.477446735E-2,2.044151723E-1,1.895580292E-1,2.809396246E-1
2.674734506E1,1.569525898E-1,-4.211976379E-2,-1.528139114E-1,2.230701268E-1
2.675551860E1,8.722857386E-2,-4.557115138E-1,1.153306961E-1,4.781035216E-1
2.676369295E1,3.356123567E-1,-1.227028221E-1,-3.789997101E-2,3.593439081E-1
2.677186587E1,2.392103970E-1,1.787191629E-1,8.181190491E-2,3.096051373E-1
2.678003852E1,2.982954383E-1,3.094700575E-1,-1.025333405E-1,4.418879619E-1
2.678821160E1,1.626373827E-1,3.626499325E-2,-1.873493195E-2,1.676814411E-1
2.679638391E1,4.422422498E-2,-2.483717203E-1,5.787658691E-2,2.588319780E-1
2.680455668E1,-1.026624218E-1,-1.714329720E-1,2.674961090E-2,2.016045099E-1
